sex year ahe98
2 1992 11.9690532684326
2 1992 5.59404850006104
2 1992 14.8948221206665
2 1992 11.6179618835449
1 1992 29.0449047088623
1 1992 25.1350116729736
1 1992 8.93689346313477
1 1992 27.927791595459
2 1992 15.0810079574585
2 1992 13.4053401947021
1 1992 22.3422355651855
2 1992 18.7674770355225
1 1992 15.8426752090454
1 1992 12.4123516082764
2 1992 15.0810079574585
1 1992 10.0106163024902
1 1992 41.8916893005371
2 1992 13.1819181442261
1 1992 20.6665668487549
2 1992 17.3772926330566
2 1992 17.3021926879883
1 1992 11.6179618835449
2 1992 11.1711177825928
2 1992 11.7363748550415
1 1992 19.4935989379883
2 1992 12.5675058364868
2 1992 16.7566757202148
2 1992 14.5224523544312
1 1992 16.5332527160645
1 1992 13.4053401947021
1 1992 21.2251205444336
1 1992 6.8340950012207
2 1992 13.9638957977295
2 1992 18.4323425292969
1 1992 40.2160186767578
1 1992 22.3422355651855
1 1992 29.2480163574219
1 1992 17.3152313232422
1 1992 22.9007892608643
1 1992 23.4593467712402
2 1992 21.2783164978027
2 1992 19.6214466094971
1 1992 10.724271774292
2 1992 23.4593467712402
1 1992 8.37833786010742
1 1992 16.7566757202148
2 1992 12.5675058364868
1 1992 19.5494556427002
1 1992 14.0436906814575
2 1992 11.1711177825928
2 1992 14.3688488006592
1 1992 11.7296733856201
2 1992 13.9638957977295
1 1992 17.3772926330566
2 1992 12.5116510391235
2 1992 21.7836780548096
2 1992 19.5494556427002
1 1992 14.7458744049072
1 1992 14.6240081787109
2 1992 16.7566757202148
2 1992 16.7566757202148
1 1992 11.4309101104736
2 1992 13.6846179962158
2 1992 13.0329694747925
1 1992 17.6159915924072
1 1992 24.0179004669189
1 1992 9.88214206695557
1 1992 13.4053401947021
1 1992 21.2251205444336
2 1992 29.0449047088623
2 1992 16.7566757202148
1 1992 14.5224523544312
1 1992 9.57524299621582
1 1992 16.7566757202148
2 1992 16.7566757202148
2 1992 17.8737869262695
2 1992 20.1080093383789
1 1992 12.5116510391235
1 1992 22.3422355651855
1 1992 28.6539154052734
2 1992 18.7674770355225
1 1992 16.7566757202148
2 1992 25.1350116729736
2 1992 11.841383934021
1 1992 20.6665668487549
1 1992 27.3692359924316
2 1992 10.5831632614136
2 1992 23.618932723999
2 1992 15.6395635604858
2 1992 11.1711177825928
2 1992 15.3913164138794
1 1992 15.6395635604858
2 1992 24.2897319793701
1 1992 22.3422355651855
1 1992 17.8737869262695
1 1992 7.14951467514038
1 1992 13.9638957977295
2 1992 15.9587373733521
1 1992 17.0888290405273
1 1992 11.1711177825928
2 1992 20.4271869659424
2 1992 15.6395635604858
2 1992 9.92988204956055
1 1992 11.1711177825928
2 1992 15.7326564788818
1 1992 16.7566757202148
2 1992 36.3061294555664
1 1992 27.2575244903564
2 1992 23.4593467712402
1 1992 9.47310638427734
2 1992 27.3071746826172
1 1992 11.6179618835449
2 1992 17.8737869262695
2 1992 18.3206310272217
2 1992 14.5224523544312
2 1992 16.1981182098389
2 1992 9.7747278213501
1 1992 27.927791595459
1 1992 21.2251205444336
2 1992 22.3422355651855
1 1992 23.2359237670898
2 1992 22.3422355651855
1 1992 15.0810079574585
2 1992 12.8467845916748
2 1992 3.69987392425537
1 1992 17.8737869262695
2 1992 17.3152313232422
2 1992 10.1911945343018
2 1992 15.6842479705811
2 1992 28.7257289886475
1 1992 14.5224523544312
1 1992 12.1020431518555
2 1992 14.6820392608643
1 1992 16.1981182098389
1 1992 16.7566757202148
1 1992 11.4193639755249
1 1992 38.5289535522461
1 1992 16.1981182098389
2 1992 15.0810079574585
2 1992 20.1080093383789
2 1992 21.2251205444336
1 1992 25.51438331604
2 1992 18.7255840301514
2 1992 8.18222236633301
2 1992 14.5224523544312
1 1992 24.0179004669189
1 1992 13.9750671386719
1 1992 22.9007892608643
2 1992 13.9638957977295
1 1992 25.1350116729736
1 1992 15.6395635604858
1 1992 22.3422355651855
1 1992 8.65761566162109
1 1992 24.2040863037109
2 1992 25.8176918029785
1 1992 9.29436874389648
2 1992 14.7458744049072
2 1992 10.0540046691895
1 1992 16.930944442749
1 1992 18.0307865142822
1 1992 18.6862316131592
1 1992 19.8597640991211
2 1992 13.9080410003662
1 1992 17.3152313232422
2 1992 18.4323425292969
1 1992 11.6179618835449
1 1992 21.2251205444336
2 1992 8.13257312774658
2 1992 13.9638957977295
2 1992 13.4053401947021
1 1992 19.5494556427002
1 1992 14.7447566986084
1 1992 11.1711177825928
1 1992 12.1286420822144
1 1992 8.06802940368652
1 1992 19.7356395721436
1 1992 28.2217693328857
2 1992 13.6846179962158
2 1992 13.7404737472534
1 1992 20.4271869659424
1 1992 17.8737869262695
1 1992 15.9587373733521
1 1992 12.5116510391235
1 1992 15.0810079574585
1 1992 11.490291595459
1 1992 28.4355697631836
1 1992 9.49544906616211
1 1992 15.6395635604858
1 1992 10.9992542266846
2 1992 15.5876045227051
2 1992 19.437744140625
1 1992 16.3843040466309
1 1992 24.5764579772949
2 1992 13.9638957977295
2 1992 11.1711177825928
1 1992 18.4323425292969
1 1992 33.5133514404297
1 1992 18.9908981323242
1 1992 25.5920124053955
2 1992 11.1711177825928
1 1992 17.3152313232422
1 1992 17.3152313232422
2 1992 14.5224523544312
2 1992 15.233341217041
1 1992 27.927791595459
1 1992 31.18603515625
2 1992 13.9638957977295
1 1992 13.7777109146118
2 1992 12.0304336547852
2 1992 8.93689346313477
2 1992 24.6940479278564
2 1992 16.7566757202148
2 1992 15.0810079574585
2 1992 24.0179004669189
2 1992 14.6487340927124
1 1992 22.3422355651855
1 1992 22.3422355651855
2 1992 16.7566757202148
1 1992 19.5494556427002
2 1992 16.5970878601074
1 1992 25.6935691833496
1 1992 12.2882289886475
1 1992 22.3422355651855
2 1992 26.252124786377
2 1992 21.2251205444336
1 1992 35.0229606628418
2 1992 14.3628644943237
2 1992 13.4053401947021
2 1992 24.2897319793701
1 1992 22.7890796661377
2 1992 6.14411449432373
2 1992 15.9587373733521
2 1992 11.1711177825928
2 1992 11.1711177825928
2 1992 21.2251205444336
2 1992 22.3422355651855
2 1992 12.8467845916748
1 1992 15.0810079574585
2 1992 20.4271869659424
1 1992 17.4269428253174
2 1992 15.9587373733521
2 1992 11.6179618835449
2 1992 17.2354373931885
1 1992 15.0810079574585
1 1992 14.0436906814575
2 1992 26.8106803894043
2 1992 17.7844181060791
2 1992 12.6125507354736
1 1992 19.5494556427002
2 1992 23.4593467712402
1 1992 16.7566757202148
2 1992 17.8737869262695
1 1992 6.05102157592773
2 1992 29.3976764678955
2 1992 16.7566757202148
2 1992 15.6842479705811
2 1992 28.5980587005615
2 1992 32.2366523742676
1 1992 38.5403518676758
2 1992 2.90449047088623
1 1992 33.5133514404297
2 1992 21.5147438049316
1 1992 15.9746971130371
1 1992 16.5332527160645
1 1992 15.9746971130371
2 1992 11.1711177825928
2 1992 29.0449047088623
2 1992 22.3422355651855
1 1992 14.5224523544312
1 1992 8.71347141265869
1 1992 14.6240081787109
2 1992 19.91650390625
1 1992 17.3152313232422
2 1992 15.9746971130371
1 1992 10.4263753890991
1 1992 20.7834739685059
2 1992 19.5494556427002
2 1992 12.5675058364868
2 1992 33.5133514404297
2 1992 15.1927194595337
2 1992 20.7782764434814
2 1992 10.6125602722168
1 1992 27.5596771240234
1 1992 10.922869682312
2 1992 19.5494556427002
1 1992 12.9896697998047
1 1992 20.6665668487549
2 1992 17.3772926330566
2 1992 19.3346252441406
2 1992 18.9908981323242
2 1992 18.4323425292969
2 1992 17.8737869262695
2 1992 14.6083831787109
1 1992 27.927791595459
2 1992 11.7296733856201
2 1992 25.1350116729736
2 1992 22.980583190918
2 1992 16.7566757202148
2 1992 15.9587373733521
2 1992 14.2990293502808
2 1992 16.1981182098389
1 1992 11.7296733856201
2 1992 14.5224523544312
1 1992 22.3422355651855
2 1992 11.6432733535767
1 1992 22.3422355651855
2 1992 11.1711177825928
1 1992 12.2882289886475
2 1992 15.7326564788818
2 1992 10.0540046691895
2 1992 25.7794990539551
1 1992 23.3352222442627
2 1992 16.8807983398437
1 1992 15.4906148910522
2 1992 18.4323425292969
1 1992 5.58555889129639
2 1992 9.8747091293335
1 1992 4.84081697463989
1 1992 30.7205715179443
2 1992 20.7217235565186
1 1992 18.4323425292969
2 1992 14.6988382339478
2 1992 32.2366523742676
2 1992 26.4044570922852
2 1992 19.4696598052979
2 1992 15.9587373733521
1 1992 25.1350116729736
1 1992 26.7213115692139
1 1992 33.5133514404297
2 1992 18.253604888916
2 1992 8.37833786010742
1 1992 17.5014152526855
2 1992 11.7296733856201
1 1992 17.8737869262695
1 1992 33.5133514404297
1 1992 6.70267009735107
2 1992 23.518138885498
1 1992 19.8597640991211
2 1992 21.0655345916748
1 1992 21.2251205444336
1 1992 26.8106803894043
1 1992 12.8467845916748
2 1992 11.841383934021
2 1992 16.7566757202148
1 1992 25.1350116729736
1 1992 17.8737869262695
1 1992 23.682767868042
2 1992 19.9683704376221
2 1992 22.7146053314209
1 1992 25.2275733947754
2 1992 13.9638957977295
1 1992 19.5494556427002
1 1992 25.1350116729736
1 1992 23.4593467712402
2 1992 30.7205715179443
2 1992 19.7888355255127
2 1992 25.0233020782471
1 1992 12.9088459014893
1 1992 21.2251205444336
2 1992 22.3422355651855
2 1992 18.4323425292969
1 1992 47.4772453308105
1 1992 26.8106803894043
1 1992 28.4863471984863
1 1992 22.3422355651855
2 1992 22.3422355651855
1 1992 23.8317165374756
1 1992 13.5542888641357
1 1992 26.8106803894043
2 1992 29.789644241333
2 1992 14.2177848815918
1 1992 26.8106803894043
1 1992 27.927791595459
2 1992 14.5224523544312
1 1992 21.2251205444336
1 1992 10.6125602722168
2 1992 5.362135887146
1 1992 4.06222438812256
2 1992 19.9683704376221
1 1992 18.9908981323242
2 1992 8.93689346313477
1 1992 27.8831081390381
1 1992 12.4123516082764
1 1992 13.4053401947021
2 1992 8.65761566162109
1 1992 12.1020431518555
2 1992 26.252124786377
1 1992 13.4053401947021
1 1992 18.4323425292969
2 1992 7.07801961898804
1 1992 13.4053401947021
1 1992 19.5494556427002
1 1992 12.5291748046875
2 1992 20.1080093383789
1 1992 13.4053401947021
2 1992 13.4053401947021
1 1992 10.0540046691895
1 1992 25.1350116729736
2 1992 16.7566757202148
1 1992 16.1757774353027
2 1992 20.6665668487549
1 1992 27.4981327056885
2 1992 22.3422355651855
2 1992 21.2251205444336
1 1992 15.8878107070923
2 1992 6.97077703475952
1 1992 24.3733463287354
1 1992 14.3983287811279
2 1992 18.9908981323242
2 1992 11.0647249221802
1 1992 18.1855392456055
1 1992 18.28000831604
1 1992 16.5829029083252
2 1992 6.15652656555176
1 1992 5.3062801361084
2 1992 14.2990293502808
1 1992 15.4906148910522
2 1992 5.362135887146
2 1992 10.2072086334229
2 1992 37.9817962646484
2 1992 17.8737869262695
2 1992 15.7326564788818
1 1992 25.6326351165771
1 1992 22.9007892608643
1 1992 20.1080093383789
2 1992 11.1711177825928
1 1992 18.9908981323242
1 1992 19.5494556427002
2 1992 26.252124786377
1 1992 5.77645063400269
1 1992 27.8831081390381
2 1992 14.5224523544312
2 1992 12.2882289886475
2 1992 18.3702812194824
2 1992 7.02184534072876
1 1992 13.9638957977295
2 1992 6.70267009735107
1 1992 25.109317779541
2 1992 30.162015914917
1 1992 33.0665054321289
1 1992 20.1080093383789
1 1992 23.4593467712402
2 1992 13.0305490493774
1 1992 17.8737869262695
2 1992 20.3314323425293
1 1992 27.3468933105469
2 1992 13.8452339172363
1 1992 13.6846179962158
2 1992 22.3422355651855
1 1992 8.37833786010742
2 1992 22.3422355651855
1 1992 16.1981182098389
2 1992 22.3422355651855
1 1992 10.724271774292
1 1992 8.89667797088623
2 1992 23.3577899932861
1 1992 22.3422355651855
1 1992 23.2731590270996
1 1992 44.6844711303711
1 1992 17.8737869262695
1 1992 16.2651462554932
1 1992 25.1350116729736
1 1992 18.4323425292969
1 1992 18.6185283660889
1 1992 29.0449047088623
1 1992 44.6844711303711
1 1992 21.2251205444336
1 1992 9.87526702880859
2 1992 21.2251205444336
1 1992 10.3731803894043
2 1992 15.0810079574585
1 1992 30.7826328277588
1 1992 10.4263753890991
1 1992 34.6304626464844
2 1992 11.1711177825928
2 1992 11.841383934021
2 1992 21.2783164978027
2 1992 16.7566757202148
2 1992 20.4271869659424
2 1992 30.466682434082
1 1992 21.2251205444336
2 1992 7.94390535354614
2 1992 15.2867918014526
1 1992 16.7566757202148
2 1992 20.4271869659424
1 1992 27.927791595459
1 1992 22.3422355651855
2 1992 30.6407775878906
1 1992 23.2359237670898
1 1992 15.1927194595337
1 1992 5.80898094177246
2 1992 24.2572841644287
1 1992 27.9297771453857
2 1992 14.7955856323242
1 1992 30.7826328277588
2 1992 18.8667755126953
1 1992 25.3211994171143
1 1992 25.9169902801514
2 1992 18.253604888916
2 1992 11.1711177825928
2 1992 6.38349533081055
2 1992 13.9638957977295
2 1992 14.3219308853149
2 1992 15.9587373733521
2 1992 19.91650390625
2 1992 20.5734748840332
1 1992 16.7566757202148
1 1992 29.789644241333
2 1992 27.927791595459
1 1992 18.1049137115479
1 1992 24.1296119689941
2 1992 20.6665668487549
2 1992 8.93689346313477
1 1992 10.8986511230469
2 1992 21.2251205444336
1 1992 24.0179004669189
2 1992 26.2787227630615
1 1992 26.4044570922852
2 1992 17.3772926330566
2 1992 28.3994617462158
2 1992 12.3627023696899
1 1992 18.6185283660889
1 1992 30.7205715179443
2 1992 23.4593467712402
2 1992 19.9904193878174
1 1992 22.3422355651855
1 1992 19.0168781280518
2 1992 20.6665668487549
1 1992 26.8106803894043
1 1992 19.5494556427002
1 1992 20.8527507781982
1 1992 20.1943607330322
1 1992 21.3492450714111
1 1992 12.8467845916748
2 1992 50.2700233459473
2 1992 17.3152313232422
1 1992 12.1094903945923
1 1992 10.724271774292
2 1992 6.14411449432373
1 1992 9.49544906616211
2 1992 24.1296119689941
1 1992 6.09333658218384
1 1992 17.4269428253174
1 1992 13.941554069519
2 1992 20.7463607788086
1 1992 13.4053401947021
2 1992 11.3200645446777
1 1992 10.6125602722168
1 1992 16.7566757202148
2 1992 12.8467845916748
2 1992 15.6395635604858
2 1992 12.2306976318359
1 1992 29.3976764678955
1 1992 21.7836780548096
2 1992 22.3422355651855
1 1992 29.0449047088623
2 1992 14.5224523544312
1 1992 12.2882289886475
2 1992 17.3152313232422
2 1992 22.3422355651855
1 1992 22.3422355651855
1 1992 21.2251205444336
2 1992 17.2354373931885
1 1992 20.3872871398926
1 1992 30.162015914917
2 1992 11.1711177825928
1 1992 20.1080093383789
1 1992 25.9169902801514
2 1992 12.2882289886475
1 1992 20.1080093383789
2 1992 25.0233020782471
1 1992 17.8737869262695
1 1992 21.314489364624
2 1992 17.8737869262695
1 1992 22.9460773468018
1 1992 16.3740653991699
2 1992 13.9638957977295
1 1992 5.80898094177246
1 1992 10.2511425018311
2 1992 23.618932723999
1 1992 30.8322830200195
1 1992 20.7173442840576
1 1992 16.1071929931641
1 1992 6.33029985427856
2 1992 14.6820392608643
1 1992 44.6844711303711
2 1992 21.2251205444336
1 1992 27.3692359924316
1 1992 15.9587373733521
1 1992 22.3422355651855
2 1992 10.8287220001221
1 1992 11.1711177825928
2 1992 11.1532430648804
1 1992 18.4323425292969
1 1992 22.3422355651855
2 1992 9.43338775634766
1 1992 13.9638957977295
1 1992 21.2251205444336
1 1992 24.0179004669189
1 1992 16.2488975524902
1 1992 16.6267776489258
2 1992 11.1054048538208
2 1992 18.1530647277832
2 1992 8.93689346313477
2 1992 19.5494556427002
1 1992 7.81978178024292
1 1992 22.3422355651855
1 1992 15.6395635604858
1 1992 10.3053550720215
2 1992 19.5494556427002
1 1992 11.1711177825928
1 1992 26.065938949585
2 1992 22.9460773468018
2 1992 15.0810079574585
1 1992 13.8709526062012
1 1992 12.9584951400757
1 1992 21.3492450714111
1 1992 12.2882289886475
2 1992 29.3353519439697
2 1992 13.4053401947021
1 1992 12.2882289886475
2 1992 26.3141860961914
1 1992 16.7566757202148
1 1992 44.6844711303711
2 1992 34.6304626464844
2 1992 18.4323425292969
1 1992 20.6665668487549
2 1992 25.8176918029785
1 1992 7.07504081726074
1 1992 14.0355052947998
1 1992 20.1080093383789
1 1992 25.9982357025146
1 1992 15.6395635604858
2 1992 11.1711177825928
1 1992 11.6179618835449
2 1992 8.40365886688232
1 1992 27.927791595459
1 1992 22.3422355651855
2 1992 18.7674770355225
1 1992 17.8737869262695
2 1992 11.6151685714722
1 1992 19.904899597168
2 1992 11.7296733856201
2 1992 13.9638957977295
2 1992 26.5624313354492
1 1992 24.3282089233398
2 1992 26.8106803894043
1 1992 15.1812620162964
2 1992 22.3422355651855
2 1992 15.6395635604858
2 1992 20.3314323425293
2 1992 11.1711177825928
2 1992 22.9007892608643
2 1992 11.6179618835449
1 1992 20.3872871398926
2 1992 25.1350116729736
1 1992 13.9638957977295
1 1992 17.3772926330566
1 1992 23.4593467712402
1 1992 9.68163394927979
2 1992 12.8467845916748
2 1992 19.5494556427002
1 1992 29.0449047088623
1 1992 30.2551078796387
2 1992 10.4263753890991
2 1992 10.0540046691895
1 1992 9.48404979705811
1 1992 14.6240081787109
2 1992 16.3843040466309
1 1992 21.6674976348877
2 1992 15.6395635604858
2 1992 22.3422355651855
2 1992 11.7296733856201
1 1992 6.7703742980957
1 1992 18.879186630249
1 1992 5.57662153244019
1 1992 20.2635116577148
1 1992 21.1663265228271
2 1992 30.5735836029053
1 1992 20.1080093383789
2 1992 26.8106803894043
1 1992 22.6823329925537
2 1992 12.5675058364868
1 1992 16.1981182098389
1 1992 22.9007892608643
1 1992 15.8878107070923
2 1992 4.07280302047729
1 1992 24.784984588623
2 1992 12.7993068695068
1 1992 22.3422355651855
1 1992 25.185791015625
1 1992 30.4412937164307
2 1992 18.1530647277832
1 1992 27.927791595459
2 1992 10.0540046691895
2 1992 16.0864086151123
1 1992 26.0761795043945
2 1992 9.49544906616211
1 1992 20.3314323425293
2 1992 18.2771873474121
2 1992 14.7458744049072
1 1992 5.1067967414856
1 1992 20.8899898529053
2 1992 5.66260051727295
2 1992 15.6395635604858
1 1992 10.4263753890991
1 1992 15.547402381897
1 1992 10.3798294067383
1 1992 13.9638957977295
1 1992 13.4211835861206
1 1992 23.2731590270996
1 1992 18.588737487793
2 1992 5.93084764480591
1 1992 11.490291595459
1 1992 11.8156909942627
2 1992 13.4053401947021
1 1992 10.8918390274048
1 1992 8.75574016571045
1 1992 10.4263753890991
2 1992 13.3494853973389
2 1992 5.58555889129639
1 1992 15.6395635604858
1 1992 10.9680051803589
1 1992 12.2882289886475
1 1992 17.3772926330566
2 1992 12.9088459014893
1 1992 23.9381065368652
2 1992 15.4161415100098
1 1992 14.5224523544312
1 1992 20.9458446502686
1 1992 6.98194789886475
1 1992 11.374228477478
2 1992 10.0540046691895
2 1992 8.93689346313477
1 1992 21.7836780548096
2 1992 21.2251205444336
2 1992 16.1981182098389
1 1992 11.841383934021
1 1992 16.7566757202148
2 1992 13.4053401947021
2 1992 6.25582551956177
1 1992 19.5494556427002
1 1992 5.60586929321289
2 1992 23.8279914855957
2 1992 13.3606557846069
1 1992 9.27202701568604
1 1992 18.1530647277832
2 1992 15.4161415100098
1 1992 15.6395635604858
1 1992 17.8737869262695
2 1992 19.4986763000488
1 1992 12.2882289886475
1 1992 20.6665668487549
2 1992 15.0810079574585
2 1992 11.9158582687378
2 1992 10.0540046691895
2 1992 17.8737869262695
1 1992 16.7566757202148
2 1992 13.9638957977295
2 1992 13.9638957977295
1 1992 6.8340950012207
2 1992 12.1641044616699
1 1992 10.0540046691895
1 1992 7.44741106033325
1 1992 12.9088459014893
2 1992 16.1981182098389
2 1992 8.09285354614258
2 1992 16.7566757202148
1 1992 20.1080093383789
1 1992 10.0540046691895
1 1992 19.5494556427002
2 1992 30.7205715179443
2 1992 12.4123516082764
1 1992 22.3422355651855
2 1992 8.50450897216797
1 1992 9.74933815002441
2 1992 10.922869682312
1 1992 12.1889295578003
2 1992 8.32918453216553
1 1992 19.8597640991211
1 1992 13.4053401947021
2 1992 11.7804508209229
2 1992 16.7566757202148
1 1992 13.9638957977295
1 1992 13.4053401947021
2 1992 16.3098316192627
1 1992 22.9063758850098
1 1992 14.2990293502808
2 1992 10.3667964935303
1 1992 11.4193639755249
1 1992 14.8948221206665
1 1992 25.1350116729736
2 1992 17.4269428253174
1 1992 28.0519161224365
1 1992 14.5224523544312
2 1992 13.633321762085
2 1992 6.70267009735107
2 1992 16.7566757202148
1 1992 17.8737869262695
2 1992 9.83058261871338
1 1992 16.1981182098389
2 1992 10.8519420623779
1 1992 19.2701759338379
2 1992 7.84770917892456
2 1992 12.9584951400757
2 1992 14.0756072998047
1 1992 15.8878107070923
2 1992 14.5224523544312
2 1992 14.5224523544312
2 1992 13.9638957977295
2 1992 15.6395635604858
2 1992 11.6179618835449
2 1992 7.81978178024292
1 1992 16.9800987243652
2 1992 11.1711177825928
1 1992 14.0756072998047
2 1992 19.5494556427002
1 1992 9.92988204956055
2 1992 22.3422355651855
1 1992 12.0648059844971
2 1992 10.9923791885376
2 1992 11.1711177825928
2 1992 17.2030448913574
1 1992 18.1855392456055
1 1992 15.1491250991821
1 1992 21.3492450714111
2 1992 21.6205787658691
2 1992 11.1711177825928
2 1992 16.8807983398437
1 1992 13.4053401947021
2 1992 2.79277944564819
2 1992 17.09348487854
1 1992 6.86001634597778
2 1992 12.4781379699707
2 1992 11.7296733856201
1 1992 10.922869682312
1 1992 12.8467845916748
2 1992 14.6820392608643
1 1992 17.3772926330566
1 1992 4.46844673156738
2 1992 14.9444723129272
2 1992 15.0810079574585
2 1992 12.8467845916748
2 1992 10.9725198745728
2 1992 18.6185283660889
2 1992 13.6233139038086
1 1992 32.4494361877441
2 1992 11.9158582687378
2 1992 13.3802051544189
2 1992 12.1641044616699
1 1992 11.7296733856201
2 1992 10.0540046691895
1 1992 17.5945091247559
1 1992 8.37833786010742
1 1992 21.2251205444336
1 1992 25.1350116729736
1 1992 18.4323425292969
1 1992 12.1866731643677
1 1992 5.58555889129639
2 1992 16.7566757202148
2 1992 13.4053401947021
1 1992 17.3772926330566
2 1992 12.1020431518555
1 1992 15.6395635604858
1 1992 14.5224523544312
2 1992 12.8897495269775
2 1992 16.1981182098389
1 1992 20.5548553466797
1 1992 17.6386051177979
2 1992 11.4224672317505
2 1992 13.9638957977295
2 1992 16.7566757202148
1 1992 19.072624206543
1 1992 18.6185283660889
1 1992 20.6665668487549
2 1992 20.1080093383789
1 1992 20.9458446502686
2 1992 15.6395635604858
1 1992 24.2040863037109
1 1992 12.9088459014893
1 1992 6.09333658218384
2 1992 4.00508880615234
1 1992 22.0443382263184
1 1992 20.1080093383789
1 1992 16.0305519104004
1 1992 26.7213115692139
2 1992 39.6574668884277
2 1992 16.7566757202148
1 1992 13.4053401947021
2 1992 18.6185283660889
2 1992 21.6772861480713
2 1992 9.92988204956055
2 1992 11.6179618835449
1 1992 21.8746719360352
1 1992 16.5332527160645
1 1992 12.1020431518555
1 1992 13.4053401947021
1 1992 16.7566757202148
1 1992 25.9169902801514
2 1992 17.8737869262695
1 1992 15.5786304473877
2 1992 14.8948221206665
1 1992 16.4885673522949
1 1992 12.099063873291
2 1992 8.30139636993408
2 1992 20.1080093383789
2 1992 16.3843040466309
2 1992 13.4053401947021
1 1992 15.6395635604858
2 1992 18.9908981323242
1 1992 34.5165176391602
2 1992 23.4593467712402
2 1992 12.9088459014893
1 1992 23.3814067840576
1 1992 22.3422355651855
2 1992 8.37833786010742
2 1992 25.3211994171143
1 1992 22.3422355651855
1 1992 13.9638957977295
2 1992 16.1981182098389
2 1992 12.8467845916748
2 1992 12.8467845916748
2 1992 18.9908981323242
2 1992 16.4773979187012
2 1992 12.4123516082764
2 1992 13.1722917556763
1 1992 11.9530954360962
1 1992 16.9800987243652
2 1992 15.6395635604858
1 1992 16.2318820953369
1 1992 25.8176918029785
1 1992 15.8878107070923
2 1992 19.4696598052979
2 1992 16.7566757202148
2 1992 12.8467845916748
1 1992 13.9638957977295
1 1992 16.9812145233154
1 1992 14.5224523544312
2 1992 12.0648059844971
2 1992 10.8918390274048
2 1992 14.6341638565063
1 1992 17.0888290405273
1 1992 23.4593467712402
2 1992 14.5224523544312
2 1992 26.8106803894043
2 1992 12.4478158950806
2 1992 14.8948221206665
1 1992 14.8948221206665
1 1992 23.3352222442627
2 1992 19.2143211364746
2 1992 17.1077671051025
2 1992 7.50699043273926
1 1992 7.31200408935547
2 1992 20.3314323425293
1 1992 20.9458446502686
1 1992 19.5494556427002
2 1992 23.8317165374756
